0x0	30
0xc	6
0x5e	16
0x9a	16
0x119	6
0x128	16
0x10	64
0x2f	57
0x4b	32047
0x149	30
0x67	67
0x87	32047
0x156	30
0xa3	963
0x11d	727
0x131	51
0x193	118
0x171B0x10	6
0x188B0x10	6
0x163B0x10	35
0x175B0x10	47
0x18cB0x10	21
